,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
843,1285,Fight Night 2004,PS2,2004,Fighting,Electronic Arts,1.08,0.2,0,0.2,1.48
844,3512,Hasbro Family Game Night,PS2,2008,Puzzle,Electronic Arts,0.28,0.22,0,0.07,0.57
845,1344,Tiger Woods PGA Tour 2005,PS2,2004,Sports,Electronic Arts,1.03,0.32,0,0.09,1.44
846,1346,NCAA Football 2003,PS2,2002,Sports,Electronic Arts,1.16,0.08,0,0.19,1.44
847,1360,NFL Street,PS2,2004,Sports,Electronic Arts,1.15,0.08,0,0.19,1.42
848,1380,NASCAR 2005: Chase for the Cup,PS2,2004,Racing,Electronic Arts,0.69,0.54,0,0.18,1.41
849,1434,Dead to Rights,PS2,2002,Shooter,Electronic Arts,0.67,0.52,0,0.17,1.36
850,1447,Samurai Warriors,PS2,2004,Action,Electronic Arts,0.22,0.05,1.06,0.02,1.35
851,1466,MVP Baseball 2004,PS2,2004,Sports,Electronic Arts,1.1,0.06,0,0.18,1.34
852,1518,NBA Live 07,PS2,2006,Sports,Electronic Arts,1.07,0.04,0.02,0.17,1.3
853,1594,Black,PS2,2006,Shooter,Electronic Arts,1.01,0.04,0.03,0.16,1.25
854,5161,The Sims 2: Castaway,PS2,2007,Simulation,Electronic Arts,0.3,0.01,0,0.05,0.37
855,1682,NHL 2002,PS2,2001,Sports,Electronic Arts,0.59,0.46,0,0.15,1.2
856,1724,Ty the Tasmanian Tiger,PS2,2002,Platform,Electronic Arts,0.57,0.45,0,0.15,1.17
857,1751,NASCAR Thunder 2002,PS2,2001,Racing,Electronic Arts,0.57,0.44,0,0.15,1.16
858,6540,Tiger Woods PGA Tour 10,PS2,2009,Sports,Electronic Arts,0.12,0.01,0,0.13,0.26
859,1942,Freekstyle,PS2,2002,Racing,Electronic Arts,0.52,0.41,0,0.14,1.06
860,1949,NBA Street V3,PS2,2005,Sports,Electronic Arts,0.52,0.41,0,0.14,1.06
861,5039,Mercenaries 2: World in Flames,PS2,2008,Shooter,Electronic Arts,0.21,0,0,0.17,0.38
862,1991,MVP Baseball 2003,PS2,2003,Sports,Electronic Arts,0.51,0.4,0,0.13,1.04
863,4967,Tiger Woods PGA Tour 08,PS2,2007,Sports,Electronic Arts,0.19,0.15,0,0.05,0.39
864,2041,Harry Potter and the Prisoner of Azkaban,PS2,2004,Action,Electronic Arts,0.5,0.39,0,0.13,1.02
865,2139,NHL 2004,PS2,2003,Sports,Electronic Arts,0.47,0.37,0,0.12,0.97
866,3504,NCAA Football 10,PS2,2009,Sports,Electronic Arts,0.28,0.22,0,0.07,0.58
867,2220,NHL 2003,PS2,2002,Sports,Electronic Arts,0.46,0.36,0,0.12,0.93
868,5025,NCAA Football 11,PS2,2010,Sports,Electronic Arts,0.19,0.15,0,0.05,0.38
869,2281,Knockout Kings 2002,PS2,2002,Sports,Electronic Arts,0.45,0.35,0,0.12,0.91
870,2301,Burnout Revenge,PS2,2005,Racing,Electronic Arts,0.75,0.03,0,0.12,0.9
871,2324,Harry Potter: Quidditch World Cup,PS2,2003,Sports,Electronic Arts,0.44,0.34,0,0.11,0.9
872,2334,Tiger Woods PGA Tour 06,PS2,2005,Sports,Electronic Arts,0.74,0.03,0,0.12,0.89
873,2399,Fight Night Round 2,PS2,2005,Fighting,Electronic Arts,0.72,0.03,0,0.12,0.87
874,2403,Triple Play 2002,PS2,2002,Sports,Electronic Arts,0.43,0.33,0,0.11,0.87
875,6353,Harry Potter and the Order of the Phoenix,PS2,2007,Action,Electronic Arts,0.13,0.1,0,0.03,0.27
876,2624,NCAA Football 08,PS2,2007,Sports,Electronic Arts,0.65,0.03,0,0.11,0.79
877,3136,Harry Potter and the Half-Blood Prince,PS2,2009,Action,Electronic Arts,0.13,0.07,0,0.44,0.64
878,2835,NBA Live 08,PS2,2007,Sports,Electronic Arts,0.59,0.02,0.01,0.1,0.72
879,2837,Tiger Woods PGA Tour 07,PS2,2006,Sports,Electronic Arts,0.6,0.02,0,0.1,0.72
880,4118,NCAA Football 09,PS2,2008,Sports,Electronic Arts,0.4,0.02,0,0.07,0.48
881,4900,NBA Live 09,PS2,2008,Sports,Electronic Arts,0.32,0.01,0.01,0.05,0.39
882,3062,NCAA March Madness 2003,PS2,2002,Sports,Electronic Arts,0.32,0.25,0,0.08,0.66
883,5096,Tiger Woods PGA Tour 09,PS2,2008,Sports,Electronic Arts,0.16,0,0,0.21,0.37
884,3122,Harry Potter and the Goblet of Fire,PS2,2005,Action,Electronic Arts,0.54,0.02,0,0.09,0.65
885,3146,GoldenEye: Rogue Agent,PS2,2004,Shooter,Electronic Arts,0.54,0.02,0,0.09,0.64
886,3407,2002 FIFA World Cup,PS2,2002,Sports,Electronic Arts,0.21,0.17,0.16,0.06,0.59
887,3451,The Lord of the Rings: The Third Age,PS2,2004,Role-Playing,Electronic Arts,0.49,0.02,0,0.08,0.58
888,6287,Trivial Pursuit,PS2,2009,Misc,Electronic Arts,0.09,0.01,0,0.17,0.27
889,3495,NHL 06,PS2,2005,Sports,Electronic Arts,0.48,0.02,0,0.08,0.58
890,3567,Arena Football,PS2,2006,Sports,Electronic Arts,0.28,0.22,0,0.07,0.56
891,3572,NCAA March Madness 07,PS2,2007,Sports,Electronic Arts,0.28,0.22,0,0.07,0.56
892,4435,Battlefield 2: Modern Combat,PS2,2005,Shooter,Electronic Arts,0.37,0.01,0,0.06,0.44
893,3602,Batman Begins,PS2,2005,Action,Electronic Arts,0.27,0.21,0,0.07,0.56
894,3777,NASCAR 09,PS2,2008,Racing,Electronic Arts,0.26,0.2,0,0.07,0.53
895,3792,Ty the Tasmanian Tiger 2: Bush Rescue,PS2,2004,Platform,Electronic Arts,0.26,0.2,0,0.07,0.53
896,3840,We Love Katamari,PS2,2005,Puzzle,Electronic Arts,0.26,0.2,0,0.07,0.52
897,3860,Freedom Fighters,PS2,2003,Shooter,Electronic Arts,0.25,0.2,0,0.07,0.52
898,3927,NHL 07,PS2,2006,Sports,Electronic Arts,0.42,0.02,0,0.07,0.51
899,8861,NHL 09,PS2,2008,Sports,Electronic Arts,0.07,0.06,0,0.02,0.15
900,7897,Boogie,PS2,2007,Misc,Electronic Arts,0.09,0.07,0,0.02,0.19
901,4344,NHL 2005,PS2,2004,Sports,Electronic Arts,0.22,0.17,0,0.06,0.45
902,4400,Sled Storm,PS2,2002,Racing,Electronic Arts,0.22,0.17,0,0.06,0.45
903,4429,Spawn: Armageddon,PS2,2003,Action,Electronic Arts,0.22,0.17,0,0.06,0.44
904,5145,FIFA Street 2,PS2,2006,Sports,Electronic Arts,0.17,0.13,0.02,0.04,0.37
905,5724,FIFA Street,PS2,2005,Sports,Electronic Arts,0.15,0.12,0,0.04,0.31
906,6246,NCAA Basketball 09,PS2,2008,Sports,Electronic Arts,0.14,0.11,0,0.04,0.28
907,6812,TimeSplitters: Future Perfect,PS2,2005,Shooter,Electronic Arts,0.12,0.09,0,0.03,0.24
908,9028,G.I. Joe: The Rise of Cobra,PS2,2009,Action,Electronic Arts,0.11,0,0,0.03,0.14
909,7381,Quake III: Revolution,PS2,2001,Shooter,Electronic Arts,0.1,0.08,0,0.03,0.21
910,7434,Rumble Racing,PS2,2001,Racing,Electronic Arts,0.1,0.08,0,0.03,0.21
911,7812,Mace Griffin: Bounty Hunter,PS2,2003,Shooter,Electronic Arts,0.09,0.07,0,0.02,0.19
912,8366,Catwoman,PS2,2004,Action,Electronic Arts,0.08,0.06,0,0.02,0.17
913,8396,Disney Golf,PS2,2002,Sports,Electronic Arts,0.07,0.06,0.02,0.02,0.17
914,8851,F1 2001,PS2,2001,Racing,Electronic Arts,0.07,0.06,0,0.02,0.15
915,9106,Pirates: The Legend of Black Kat,PS2,2002,Adventure,Electronic Arts,0.07,0.05,0,0.02,0.14
916,9553,LEGO Racers 2,PS2,2001,Racing,Electronic Arts,0.06,0.05,0,0.02,0.13
917,9613,Drome Racers,PS2,2002,Racing,Electronic Arts,0.06,0.05,0,0.02,0.13
918,9992,F1 2002,PS2,2002,Racing,Electronic Arts,0.05,0.04,0.02,0.01,0.12
919,10012,NASCAR 07,PS2,2006,Racing,Electronic Arts,0.06,0.04,0,0.01,0.11
920,10442,F1 Career Challenge,PS2,2003,Racing,Electronic Arts,0.05,0.04,0,0.01,0.1
921,14805,Medal of Honor: Vanguard,PS2,2007,Shooter,Electronic Arts,0,0,0.03,0,0.03
922,10819,Shox,PS2,2002,Racing,Electronic Arts,0.05,0.04,0,0.01,0.09
923,10976,Island Xtreme Stunts,PS2,2002,Action,Electronic Arts,0.04,0.03,0,0.01,0.09
924,11043,Rugby 2005,PS2,2005,Sports,Electronic Arts,0.04,0.03,0,0.01,0.09
925,8136,FIFA 16,PC,2015,Sports,Electronic Arts,0.04,0.13,0,0.01,0.18
926,84,The Sims 3,PC,2009,Simulation,Electronic Arts,0.98,6.42,0,0.71,8.11
927,534,Battlefield 3,PC,2011,Shooter,Electronic Arts,0.89,1.43,0,0.48,2.79
928,4505,FIFA 14,PC,2013,Sports,Electronic Arts,0.01,0.36,0,0.06,0.43
929,4203,FIFA 12,PC,2011,Sports,Electronic Arts,0.04,0.33,0,0.1,0.47
930,5913,FIFA 15,PC,2014,Sports,Electronic Arts,0,0.27,0,0.03,0.3
931,12940,FIFA 17,PC,2016,Sports,Electronic Arts,0,0.05,0,0,0.05
932,5902,Need for Speed: Most Wanted,PC,2005,Racing,Electronic Arts,0.02,0.23,0,0.05,0.3
933,329,The Sims: Unleashed,PC,2002,Simulation,Electronic Arts,2.03,1.56,0,0.17,3.76
934,15092,Left 4 Dead,PC,2008,Shooter,Electronic Arts,0,0.02,0,0,0.02
935,2858,Battlefield: Bad Company 2,PC,2010,Shooter,Electronic Arts,0.19,0.53,0,0,0.71
936,4869,Mass Effect 2,PC,2010,Role-Playing,Electronic Arts,0.01,0.32,0,0.07,0.4
937,457,The Sims: Vacation,PC,2002,Simulation,Electronic Arts,1.72,1.21,0,0.14,3.07
938,2133,Mass Effect 3,PC,2012,Role-Playing,Electronic Arts,0.4,0.44,0,0.13,0.97
939,479,The Sims 4,PC,2014,Simulation,Electronic Arts,0.96,1.72,0,0.29,2.97
940,480,Star Wars: The Old Republic,PC,2011,Role-Playing,Electronic Arts,1.58,1.01,0,0.38,2.97
941,3459,Titanfall,PC,2014,Shooter,Electronic Arts,0.21,0.3,0,0.07,0.58
942,11678,Need for Speed: Most Wanted,PC,2012,Racing,Electronic Arts,0,0.06,0,0.02,0.08
943,4050,Medal of Honor,PC,2010,Shooter,Electronic Arts,0.2,0.23,0,0.07,0.49
944,5073,Need for Speed: Hot Pursuit,PC,2010,Racing,Electronic Arts,0.12,0.2,0,0.06,0.38
945,12542,Need for Speed: Shift,PC,2009,Racing,Electronic Arts,0,0.05,0,0.01,0.06
946,16146,Harry Potter and the Chamber of Secrets,PC,2002,Action,Electronic Arts,0,0.01,0,0,0.01
947,3880,Dragon Age: Origins,PC,2009,Role-Playing,Electronic Arts,0,0.46,0,0.06,0.51
948,13565,Need for Speed: ProStreet,PC,2007,Racing,Electronic Arts,0,0.04,0,0.01,0.04
949,757,The Sims: House Party,PC,2001,Simulation,Electronic Arts,1.23,0.83,0,0.1,2.16
950,13618,The Sims 2: Pets,PC,2006,Simulation,Electronic Arts,0.01,0.02,0,0.01,0.04
951,5153,Need for Speed: The Run,PC,2011,Action,Electronic Arts,0.09,0.21,0,0.07,0.37
952,3384,Dead Space,PC,2008,Action,Electronic Arts,0,0.53,0,0.06,0.59
953,2810,Dragon Age: Inquisition,PC,2014,Role-Playing,Electronic Arts,0.32,0.34,0,0.07,0.73
954,956,The Sims: Hot Date,PC,2001,Simulation,Electronic Arts,1.81,0,0,0,1.82
955,1080,The Sims: Superstar,PC,2003,Simulation,Electronic Arts,1.67,0,0,0,1.68
956,5575,Dead Space 2,PC,2011,Shooter,Electronic Arts,0.13,0.15,0,0.05,0.33
957,5487,Medal of Honor: Warfighter,PC,2012,Action,Electronic Arts,0.14,0.15,0,0.04,0.33
958,16165,Tiger Woods PGA Tour 2005,PC,2004,Sports,Electronic Arts,0,0.01,0,0,0.01
959,2781,Crysis 2,PC,2011,Action,Electronic Arts,0.16,0.45,0,0.13,0.74
960,1554,The Sims 2: Nightlife,PC,2005,Simulation,Electronic Arts,1.22,0.05,0,0,1.27
961,12831,Medal of Honor: Airborne,PC,2007,Shooter,Electronic Arts,0,0.04,0,0.01,0.05
962,1719,Spore,PC,2008,Strategy,Electronic Arts,0.03,1.06,0,0.09,1.17
963,15141,Plants vs. Zombies: Garden Warfare,PC,2014,Shooter,Electronic Arts,0,0.02,0,0,0.02
964,3156,Dragon Age II,PC,2011,Action,Electronic Arts,0.23,0.33,0,0.09,0.64
965,8618,Bulletstorm,PC,2011,Shooter,Electronic Arts,0.07,0.07,0,0.02,0.16
966,13907,Harry Potter and the Prisoner of Azkaban,PC,2004,Action,Electronic Arts,0,0.03,0,0.01,0.04
967,3134,Crysis 3,PC,2013,Shooter,Electronic Arts,0.17,0.39,0,0.09,0.64
968,5788,Kingdoms of Amalur: Reckoning,PC,2012,Role-Playing,Electronic Arts,0.14,0.13,0,0.04,0.31
969,13876,Harry Potter and the Order of the Phoenix,PC,2007,Action,Electronic Arts,0,0.03,0,0.01,0.04
970,14416,Harry Potter and the Half-Blood Prince,PC,2009,Action,Electronic Arts,0,0.03,0,0.01,0.03
971,14857,The Lord of the Rings: Conquest,PC,2009,Action,Electronic Arts,0,0.02,0,0,0.03
972,2857,Crysis,PC,2007,Shooter,Electronic Arts,0,0.69,0,0.03,0.72
973,3042,Command & Conquer: Red Alert 3,PC,2008,Strategy,Electronic Arts,0.01,0.64,0,0.02,0.67
974,3220,The Sims 3: Generations,PC,2011,Simulation,Electronic Arts,0.4,0.23,0,0,0.63
975,9789,Alice: Madness Returns,PC,2011,Adventure,Electronic Arts,0,0.1,0,0.02,0.12
976,3455,The Sims 3: World Adventures,PC,2009,Simulation,Electronic Arts,0.02,0.18,0,0.39,0.58
977,10645,Harry Potter and the Deathly Hallows - Part 1,PC,2010,Action,Electronic Arts,0.08,0.02,0,0.01,0.1
978,3873,The Sims 2: Open for Business,PC,2006,Simulation,Electronic Arts,0.46,0.05,0,0,0.52
979,12657,The Saboteur,PC,2009,Action,Electronic Arts,0,0.05,0,0.01,0.06
980,15446,NHL 09,PC,2008,Sports,Electronic Arts,0,0.02,0,0,0.02
981,4194,The Sims 3: Ambitions,PC,2010,Simulation,Electronic Arts,0,0.29,0,0.18,0.47
982,13438,Plants vs. Zombies: Garden Warfare 2,PC,2016,Shooter,Electronic Arts,0,0.04,0,0,0.05
983,12068,Command & Conquer 3: Tiberium Wars,PC,2007,Strategy,Electronic Arts,0,0.06,0,0.01,0.07
984,6237,Mass Effect Trilogy,PC,2012,Action,Electronic Arts,0.09,0.16,0,0.03,0.28
985,15426,Littlest Pet Shop,PC,2008,Simulation,Electronic Arts,0,0.02,0,0,0.02
986,10653,Harry Potter and the Deathly Hallows - Part 2,PC,2011,Action,Electronic Arts,0.05,0.04,0,0.01,0.1
987,5423,The Sims 3: Town Life Stuff,PC,2011,Simulation,Electronic Arts,0.11,0.17,0,0.05,0.34
988,5921,SimCity 4,PC,2003,Simulation,Electronic Arts,0.01,0.24,0,0.05,0.3
989,12549,Create,PC,2010,Action,Electronic Arts,0.04,0.01,0,0.01,0.06
990,8453,The Sims 3: Seasons,PC,2012,Simulation,Electronic Arts,0,0.13,0,0.03,0.17
991,9037,Dragon Age: Origins - Ultimate Edition,PC,2010,Role-Playing,Electronic Arts,0,0.12,0,0.02,0.14
992,9972,Darkspore,PC,2011,Role-Playing,Electronic Arts,0.07,0.03,0,0.01,0.12
993,10952,Black & White 2,PC,2005,Strategy,Electronic Arts,0.01,0.07,0,0.01,0.09
994,11084,The Sims 2: Apartment Life,PC,2008,Simulation,Electronic Arts,0,0.07,0,0.02,0.09
995,11290,Battlefield 2,PC,2005,Shooter,Electronic Arts,0,0.07,0,0.02,0.08
996,12001,The Sims 2: Seasons,PC,2007,Simulation,Electronic Arts,0.01,0.04,0,0.01,0.07
997,12674,The Sims 2: University,PC,2005,Simulation,Electronic Arts,0.01,0.04,0,0.01,0.06
998,13360,FIFA Manager 12,PC,2011,Sports,Electronic Arts,0,0.03,0,0.01,0.05
999,13632,Black & White,PC,2001,Strategy,Electronic Arts,0,0.04,0,0.01,0.04
1000,14658,Battlefield Vietnam,PC,2004,Shooter,Electronic Arts,0,0.02,0,0,0.03
1001,14770,The Sims 2: Bon Voyage,PC,2007,Simulation,Electronic Arts,0.01,0.01,0,0,0.03
1002,14786,Battlefield 2142,PC,2006,Shooter,Electronic Arts,0,0.02,0,0,0.03
1003,14875,Battlefield 1942,PC,2002,Shooter,Electronic Arts,0.01,0.01,0,0,0.03
1004,15017,SimCity Societies,PC,2007,Simulation,Electronic Arts,0,0.02,0,0,0.02
1005,15275,Command & Conquer: The First Decade,PC,2006,Strategy,Electronic Arts,0.01,0.01,0,0,0.02
1006,15332,Hellgate: London,PC,2007,Role-Playing,Electronic Arts,0,0.02,0,0,0.02
1007,15821,Command & Conquer 4: Tiberian Twilight,PC,2010,Strategy,Electronic Arts,0,0.01,0,0,0.02
1008,16189,BattleForge,PC,2009,Strategy,Electronic Arts,0,0.01,0,0,0.01
1009,6229,Mass Effect 3,WiiU,2012,Role-Playing,Electronic Arts,0.14,0.11,0,0.02,0.28
1010,6794,Madden NFL 13,WiiU,2012,Sports,Electronic Arts,0.22,0,0,0.02,0.24
1011,6663,FIFA 14,3DS,2013,Sports,Electronic Arts,0,0.23,0,0.03,0.25
1012,4906,FIFA 12,3DS,2011,Sports,Electronic Arts,0.08,0.26,0,0.05,0.39
1013,4370,FIFA 15,3DS,2014,Sports,Electronic Arts,0.09,0.33,0,0.03,0.45
1014,7804,Need for Speed: The Run,3DS,2011,Action,Electronic Arts,0.09,0.09,0,0.02,0.19
1015,4958,Madden NFL Football,3DS,2011,Sports,Electronic Arts,0.36,0.01,0,0.03,0.39
1016,78,FIFA 16,PS4,2015,Sports,Electronic Arts,1.11,6.06,0.06,1.26,8.49
1017,494,FIFA 14,PS4,2013,Sports,Electronic Arts,0.61,1.85,0.11,0.33,2.9
1018,125,FIFA 15,PS4,2014,Sports,Electronic Arts,0.79,4.29,0.05,1.47,6.59
1019,222,FIFA 17,PS4,2016,Sports,Electronic Arts,0.28,3.75,0.06,0.69,4.77
1020,419,Madden NFL 16,PS4,2015,Sports,Electronic Arts,2.33,0.3,0,0.59,3.22
1021,2531,Madden NFL 25,PS4,2013,Sports,Electronic Arts,0.62,0.13,0,0.07,0.82
1022,838,Madden NFL 15,PS4,2014,Sports,Electronic Arts,1.53,0.25,0,0.25,2.03
1023,860,Dragon Age: Inquisition,PS4,2014,Role-Playing,Electronic Arts,0.72,0.86,0.08,0.32,1.97
1024,1630,Madden NFL 17,PS4,2016,Sports,Electronic Arts,0.92,0.08,0,0.23,1.23
1025,3289,Plants vs. Zombies: Garden Warfare,PS4,2014,Shooter,Electronic Arts,0.21,0.29,0.01,0.11,0.61
1026,2014,EA Sports UFC,PS4,2014,Sports,Electronic Arts,0.46,0.4,0.01,0.17,1.04
1027,3288,NHL 16,PS4,2015,Sports,Electronic Arts,0.35,0.15,0,0.11,0.61
1028,3448,NHL 15,PS4,2014,Sports,Electronic Arts,0.3,0.18,0,0.1,0.58
1029,4352,Plants vs. Zombies: Garden Warfare 2,PS4,2016,Shooter,Electronic Arts,0.17,0.21,0,0.07,0.45
1030,7059,NBA Live 15,PS4,2014,Sports,Electronic Arts,0.15,0.04,0,0.04,0.23
1031,7294,NBA Live 14,PS4,2013,Sports,Electronic Arts,0.14,0.05,0,0.03,0.22
1032,7577,NHL 17,PS4,2016,Sports,Electronic Arts,0.13,0.04,0,0.04,0.2
1033,417,FIFA 16,XOne,2015,Sports,Electronic Arts,0.88,2.11,0,0.23,3.23
1034,1700,FIFA 14,XOne,2013,Sports,Electronic Arts,0.41,0.66,0,0.12,1.19
1035,762,FIFA 15,XOne,2014,Sports,Electronic Arts,0.6,1.41,0,0.14,2.15
1036,1226,FIFA 17,XOne,2016,Sports,Electronic Arts,0.17,1.26,0,0.1,1.53
1037,646,Madden NFL 16,XOne,2015,Sports,Electronic Arts,2.07,0.08,0,0.26,2.4
1038,495,Titanfall,XOne,2014,Shooter,Electronic Arts,1.84,0.8,0.04,0.22,2.9
1039,2665,Madden NFL 25,XOne,2013,Sports,Electronic Arts,0.67,0.05,0,0.05,0.77
1040,1243,Madden NFL 15,XOne,2014,Sports,Electronic Arts,1.3,0.09,0,0.12,1.51
1041,2294,Dragon Age: Inquisition,XOne,2014,Role-Playing,Electronic Arts,0.55,0.28,0,0.07,0.91
1042,2507,Madden NFL 17,XOne,2016,Sports,Electronic Arts,0.72,0.02,0,0.09,0.82
1043,2974,Plants vs. Zombies: Garden Warfare,XOne,2014,Shooter,Electronic Arts,0.39,0.23,0,0.06,0.68
1044,4268,EA Sports UFC,XOne,2014,Sports,Electronic Arts,0.3,0.12,0,0.04,0.46
1045,4202,NHL 16,XOne,2015,Sports,Electronic Arts,0.37,0.05,0,0.05,0.47
1046,4818,NHL 15,XOne,2014,Sports,Electronic Arts,0.31,0.06,0,0.03,0.4
1047,4432,Plants vs. Zombies: Garden Warfare 2,XOne,2016,Shooter,Electronic Arts,0.26,0.15,0,0.04,0.44
1048,7511,NBA Live 15,XOne,2014,Sports,Electronic Arts,0.17,0.02,0,0.02,0.2
1049,7822,NBA Live 14,XOne,2013,Sports,Electronic Arts,0.16,0.02,0,0.01,0.19
1050,8753,NHL 17,XOne,2016,Sports,Electronic Arts,0.13,0.01,0,0.02,0.15
1051,7036,FIFA 14,PSP,2013,Sports,Electronic Arts,0,0.16,0,0.07,0.23
1052,3789,FIFA 12,PSP,2011,Sports,Electronic Arts,0.12,0.26,0.02,0.14,0.53
1053,2749,Madden NFL 06,PSP,2005,Sports,Electronic Arts,0.69,0,0,0.06,0.75
1054,3090,Madden NFL 10,PSP,2009,Sports,Electronic Arts,0.5,0.08,0,0.08,0.66
1055,7170,Madden NFL 12,PSP,2011,Sports,Electronic Arts,0.21,0,0,0.02,0.22
1056,2720,Need for Speed: Shift,PSP,2009,Racing,Electronic Arts,0.16,0.38,0.01,0.21,0.76
1057,2871,Madden NFL 08,PSP,2007,Sports,Electronic Arts,0.6,0.04,0,0.07,0.71
1058,2876,Madden NFL 09,PSP,2008,Sports,Electronic Arts,0.65,0,0,0.06,0.71
1059,790,Need for Speed: Most Wanted 5-1-0,PSP,2005,Racing,Electronic Arts,1.77,0.13,0.02,0.18,2.1
1060,2572,The Sims 2: Pets,PSP,2006,Simulation,Electronic Arts,0.19,0.39,0,0.22,0.8
1061,5162,NCAA Football 07,PSP,2006,Sports,Electronic Arts,0.34,0,0,0.03,0.37
1062,3833,Fight Night Round 3,PSP,2006,Fighting,Electronic Arts,0.46,0.02,0,0.05,0.52
1063,1874,The Simpsons Game,PSP,2007,Action,Electronic Arts,0.24,0.55,0,0.31,1.09
1064,3902,NBA Live 07,PSP,2006,Sports,Electronic Arts,0.47,0,0,0.04,0.51
1065,4113,2010 FIFA World Cup South Africa,PSP,2010,Sports,Electronic Arts,0.09,0.24,0.03,0.12,0.48
1066,2581,The Sims 2: Castaway,PSP,2007,Simulation,Electronic Arts,0.08,0.46,0,0.25,0.8
1067,6917,Tiger Woods PGA Tour 10,PSP,2009,Sports,Electronic Arts,0.12,0.07,0,0.05,0.24
1068,5051,Tiger Woods PGA Tour 08,PSP,2007,Sports,Electronic Arts,0.14,0.15,0,0.09,0.38
1069,5605,Army of Two: The 40th Day,PSP,2010,Shooter,Electronic Arts,0.12,0.13,0,0.08,0.32
1070,7478,NCAA Football 10,PSP,2009,Sports,Electronic Arts,0.19,0,0,0.02,0.21
1071,7703,Tiger Woods PGA Tour 06,PSP,2005,Sports,Electronic Arts,0.18,0,0,0.01,0.2
1072,5133,Harry Potter and the Order of the Phoenix,PSP,2007,Action,Electronic Arts,0.1,0.17,0,0.1,0.37
1073,2444,Burnout Legends,PSP,2005,Racing,Electronic Arts,0.7,0.06,0,0.09,0.85
1074,3928,Harry Potter and the Half-Blood Prince,PSP,2009,Action,Electronic Arts,0.18,0.21,0,0.12,0.51
1075,5795,NBA Live 08,PSP,2007,Sports,Electronic Arts,0.28,0,0,0.02,0.31
1076,6315,Tiger Woods PGA Tour 07,PSP,2006,Sports,Electronic Arts,0.2,0.04,0,0.04,0.27
1077,7112,NCAA Football 09,PSP,2008,Sports,Electronic Arts,0.21,0,0,0.02,0.23
1078,4909,NBA Live 09,PSP,2008,Sports,Electronic Arts,0.23,0.07,0.03,0.06,0.39
1079,5183,Tiger Woods PGA Tour 09,PSP,2008,Sports,Electronic Arts,0.07,0.19,0,0.1,0.36
1080,7682,Harry Potter and the Goblet of Fire,PSP,2005,Action,Electronic Arts,0.17,0.01,0,0.02,0.2
1081,4615,NBA Live 06,PSP,2005,Sports,Electronic Arts,0.39,0,0,0.03,0.42
1082,8318,NHL 07,PSP,2006,Sports,Electronic Arts,0.13,0.02,0,0.02,0.17
1083,4292,Burnout Dominator,PSP,2007,Racing,Electronic Arts,0.02,0.38,0.01,0.06,0.46
1084,8746,FIFA Street 2,PSP,2006,Sports,Electronic Arts,0.07,0.06,0,0.03,0.15
1085,6411,NFL Street 3,PSP,2006,Sports,Electronic Arts,0.24,0,0,0.02,0.27
1086,11076,Scrabble,PSP,2009,Misc,Electronic Arts,0.08,0,0,0.01,0.09
1087,9036,G.I. Joe: The Rise of Cobra,PSP,2009,Action,Electronic Arts,0.11,0.02,0,0.02,0.14
1088,9445,Dead to Rights: Reckoning,PSP,2005,Shooter,Electronic Arts,0.12,0,0,0.01,0.13
1089,10294,The Godfather: Mob Wars,PSP,2006,Action,Electronic Arts,0.09,0.01,0,0.01,0.11
1090,16015,UEFA Champions League 2006-2007,PSP,2007,Sports,Electronic Arts,0.01,0,0,0,0.01
1091,3395,Medal of Honor: Frontline,GC,2002,Shooter,Electronic Arts,0.46,0.12,0,0.02,0.59
1092,4580,Medal of Honor: Rising Sun,GC,2003,Shooter,Electronic Arts,0.33,0.09,0,0.01,0.42
1093,3526,Madden NFL 06,GC,2005,Sports,Electronic Arts,0.44,0.11,0,0.02,0.57
1094,3810,The Lord of the Rings: The Two Towers,GC,2002,Action,Electronic Arts,0.41,0.11,0,0.01,0.53
1095,2915,Madden NFL 2005,GC,2004,Sports,Electronic Arts,0.54,0.14,0,0.02,0.7
1096,3248,Madden NFL 07,GC,2006,Sports,Electronic Arts,0.48,0.13,0,0.02,0.62
1097,3587,Need for Speed: Most Wanted,GC,2005,Racing,Electronic Arts,0.43,0.11,0,0.02,0.56
1098,4552,Madden NFL 2003,GC,2002,Sports,Electronic Arts,0.33,0.09,0,0.01,0.43
1099,2655,James Bond 007: Nightfire,GC,2002,Shooter,Electronic Arts,0.6,0.16,0,0.02,0.78
1100,2966,The Lord of the Rings: The Return of the King,GC,2003,Action,Electronic Arts,0.53,0.14,0,0.02,0.69
1101,3324,Madden NFL 2002,GC,2001,Sports,Electronic Arts,0.47,0.12,0,0.02,0.61
1102,4039,The Sims,GC,2003,Simulation,Electronic Arts,0.35,0.13,0,0.01,0.49
1103,2964,Harry Potter and the Chamber of Secrets,GC,2002,Action,Electronic Arts,0.53,0.14,0,0.02,0.69
1104,4394,NBA Live 2005,GC,2004,Sports,Electronic Arts,0.35,0.09,0,0.01,0.45
1105,11655,Madden NFL 08,GC,2007,Sports,Electronic Arts,0.06,0.02,0,0,0.08
1106,4628,James Bond 007: Everything or Nothing,GC,2004,Shooter,Electronic Arts,0.32,0.08,0,0.01,0.42
